    0.244490621702613353E+02    0.290736266309622629E+02    0.116275959614816013E+02   -0.621896350544153709E+01    1
    0.211013382267502116E+02    0.262420669991951279E+02    0.116535851821451217E+02   -0.622146350544152416E+01    1
    0.272832002829182620E+02    0.489188008735546997E+01    0.116827099234361409E+02   -0.622396350544153076E+01    1
    0.178948446286784324E+01    0.295133503131614923E+02    0.117442640198356738E+02   -0.622646350544153204E+01    1
    0.833307911259323397E+01    0.141706662203277958E+02    0.118314973349551860E+02   -0.622896350544151112E+01    1
    0.291407738685999469E+02    0.240414880439058685E+02    0.119056131887841392E+02   -0.623146350544149907E+01    1
    0.227397690248266038E+02    0.183739739403945883E+02    0.120331130756539242E+02   -0.623396350544151101E+01    1
    0.178166962470846606E+02    0.102642695448263517E+02    0.120682891764673474E+02   -0.623646350544152739E+01    1
    0.102767593542199034E+02    0.738466627893472882E+01    0.121513403233141446E+02   -0.623896350544154199E+01    1
    0.227300486949072722E+01    0.200264169189345367E+02    0.122297415297770371E+02   -0.624146350544154416E+01    1
    0.235038064308513377E+02    0.209320254717943648E+02    0.123538841711819742E+02   -0.624396350544154188E+01    1
    0.210662637710154890E+02    0.111628785613273926E+02    0.125775890683082245E+02   -0.624646350544154139E+01    1
    0.140891472754793909E+02    0.292413758190749924E+02    0.127371941483656794E+02   -0.624896350544154089E+01    1
    0.171084791136269061E+02    0.230691891519828722E+02    0.129590773332920985E+02   -0.625146350544151908E+01    1
    0.542702254275817708E+01    0.149657165533654233E+02    0.129916377529535811E+02   -0.625396350544150437E+01    1
    0.168152869238524971E+02    0.143594814287819705E+02    0.130569002625849198E+02   -0.625646350544151275E+01    1
    0.105486308588736257E+02    0.296006703718781452E+02    0.130667242913825135E+02   -0.625896350544152913E+01    1
    0.295717322138019938E+02    0.231269474984212700E+02    0.131867933321010646E+02   -0.626146350544153396E+01    1
    0.265813778569686008E+02    0.854176753650374465E+01    0.133816865683334445E+02   -0.626396350544151304E+01    1
    0.150429286673884661E+02    0.308488180330953270E+02    0.136481992684482023E+02   -0.626646350544151076E+01    1
    0.878074608886254460E+01    0.254346410814075767E+02    0.136687541845144374E+02   -0.626896350544153069E+01    1
    0.313451091293829798E+02    0.250767284595388196E+01    0.137254291144514351E+02   -0.627146350544152575E+01    1
    0.244695402145683660E+01    0.713368477631915798E+01    0.137832854059511423E+02   -0.627396350544150305E+01    1
    0.273493550769309728E+02    0.171748604843917327E+02    0.142534880703092899E+02   -0.627646350544151854E+01    1
    0.272144426650589217E+02    0.295173051073802597E+02    0.144375190654302052E+02   -0.627896350544151893E+01    1
    0.242046888441599828E+01    0.301812779805155493E+02    0.147204064355865025E+02   -0.628146350544150600E+01    1
    0.169115483378696325E+02    0.207604413317119185E+01    0.147262868264274687E+02   -0.628396350544150373E+01    1
    0.107247315537172732E+02    0.166948417184833815E+02    0.147652245831340867E+02   -0.628646350544151566E+01    1
    0.150732094331610469E+02    0.545094230665521184E+01    0.148169286720158784E+02   -0.628896350544151872E+01    1
    0.129012802655361547E+01    0.874103898118784528E+01    0.155913696286859551E+02   -0.629146350544151289E+01    1
    0.225802983145742786E+02    0.196464589408453492E+02    0.156046632804267968E+02   -0.629396350544151328E+01    1
    0.276578814569788136E+02    0.198403262491111896E+02    0.156357447790076485E+02   -0.629646350544151456E+01    1
    0.587156987548181331E+01    0.995506343452216313E+01    0.161097492863331908E+02   -0.629896350544151140E+01    1
    0.151404634053017961E+02    0.197471601356828899E+02    0.163086518728948207E+02   -0.630146350544151979E+01    1
    0.224935362713297771E+02    0.610416682807851085E+01    0.165275706386269050E+02   -0.630396350544154327E+01    1
    0.295840740929193693E+02    0.102580527281566987E+02    0.165789328047138156E+02   -0.630646350544153300E+01    1
    0.123479835819369725E+02    0.162067879042830185E+02    0.166316233188938085E+02   -0.630896350544153339E+01    1
    0.271608413466345731E+02    0.210370110270355681E+02    0.167610746735047691E+02   -0.631146350544152401E+01    1
    0.145642038232628668E+02    0.210650147900761340E+02    0.168032989833020281E+02   -0.631396350544150398E+01    1
    0.102220682203432247E+02    0.808229422616751592E+01    0.168191268938846079E+02   -0.631646350544151769E+01    1
    0.277577774617055262E+02    0.556401159610210971E+01    0.169315853122374591E+02   -0.631896350544152607E+01    1
    0.312846992731842768E+02    0.266062713391391981E+01    0.170000303128703045E+02   -0.632146350544152202E+01    1
    0.276307296974276149E+02    0.173907244629643252E+02    0.170896668694731737E+02   -0.632396350544152774E+01    1
    0.276709517522662161E+02    0.175135440428928142E+02    0.172128454328304308E+02   -0.632646350544152636E+01    1
    0.143310619629400033E+02    0.164295334495004859E+02    0.176551321034832505E+02   -0.632896350544151876E+01    1
    0.224435171126310458E+02    0.190925106150169377E+02    0.177384689129321238E+02   -0.633146350544152003E+01    1
    0.296777457908358642E+02    0.226942720384944998E+02    0.177541091324692388E+02   -0.633396350544152309E+01    1
    0.291119124844645931E+02    0.271422714156366958E+02    0.179653983471742329E+02   -0.633646350544152615E+01    1
    0.291667815091797138E+02    0.146526680009509533E+02    0.180053011999164845E+02   -0.633896350544152920E+01    1
    0.236020995454969587E+02    0.163180108740804357E+02    0.180415244695934298E+02   -0.634146350544152781E+01    1
    0.294543748188811492E+02    0.149124410560556893E+02    0.180951996088893559E+02   -0.634396350544151222E+01    1
    0.828772818400216660E+00    0.896523761367508598E+01    0.184548860158712742E+02   -0.634646350544149573E+01    1
    0.112872954137315507E+02    0.287941357808179319E+02    0.185726239553933681E+02   -0.634896350544151034E+01    1
    0.117167089174418919E+02    0.161602385532014168E+02    0.186718708480501192E+02   -0.635146350544150984E+01    1
    0.271203009608219237E+01    0.194583777661666275E+02    0.187212990657461091E+02   -0.635396350544149158E+01    1
    0.119873145883399843E+02    0.356502977414264377E+01    0.188226204155958321E+02   -0.635646350544149996E+01    1
    0.225126548551241044E+02    0.202248026544967274E+02    0.189364940343705115E+02   -0.635896350544152256E+01    1
    0.172097795197097163E+02    0.276904785487213836E+02    0.190871923389028026E+02   -0.636146350544152384E+01    1
    0.171101756304650685E+02    0.252751235577767153E+01    0.191615456805178042E+02   -0.636396350544150557E+01    1
    0.529435530052073844E+01    0.224366973396458427E+02    0.191872819458364852E+02   -0.636646350544150952E+01    1
    0.665162307457147239E+01    0.278859993055171351E+02    0.194433473989414125E+02   -0.636896350544151346E+01    1
    0.611970699721750400E+01    0.979960369454284930E+01    0.196585169212785615E+02   -0.637146350544153250E+01    1
    0.881108864829479543E+01    0.232959756280356167E+02    0.197844148699735634E+02   -0.637396350544155155E+01    1
    0.110085329797572484E+02    0.162123549512585861E+02    0.201018920252621349E+02   -0.637646350544152529E+01    1
    0.286621145632042982E+02    0.133880233051374944E+02    0.201537479578415137E+02   -0.637896350544150614E+01    1
    0.196569994411566391E+02    0.153227060154094392E+02    0.201867326442992194E+02   -0.638146350544151897E+01    1
    0.227042432881227860E+02    0.840524848948031966E+01    0.205056336206010386E+02   -0.638396350544152380E+01    1
    0.163050585485069419E+02    0.190646922329553803E+01    0.205059166749800283E+02   -0.638646350544151620E+01    1
    0.866556457977607941E+01    0.273251881383952657E+02    0.205613800588878668E+02   -0.638896350544153080E+01    1
    0.160480643355521373E+02    0.252414141801601168E+02    0.205808167209389978E+02   -0.639146350544153830E+01    1
    0.278657927788056163E+02    0.746844350116373779E+01    0.206213657487757089E+02   -0.639396350544151737E+01    1
    0.174420600138675042E+02    0.269766587901203758E+01    0.206448933127860919E+02   -0.639646350544152220E+01    1
    0.102570621570668656E+02    0.857079932133697220E+01    0.206695238204910119E+02   -0.639896350544151460E+01    1
    0.255972389253461436E+02    0.908558357468170463E+01    0.208479499675689262E+02   -0.640146350544150433E+01    1
    0.153168412353463808E+02    0.743898477831825744E+01    0.209327823253098728E+02   -0.640396350544151272E+01    1
    0.281354022610084531E+01    0.669314654133339193E+01    0.210978785756629534E+02   -0.640646350544151311E+01    1
    0.168519736323440199E+02    0.151088306691570793E+02    0.211051445984075272E+02   -0.640896350544153304E+01    1
    0.252852914235948534E+01    0.167746285683259337E+02    0.214708042488783732E+02   -0.641146350544155297E+01    1
    0.125982535211987887E+02    0.344894383058285081E+01    0.214918283721037966E+02   -0.641396350544154892E+01    1
    0.614417166884070465E+01    0.283714353155897347E+01    0.215956380582992544E+02   -0.641646350544152533E+01    1
    0.279367319001047640E+02    0.718447916456645519E+01    0.215981458416418342E+02   -0.641896350544152039E+01    1
    0.586195440753040575E+01    0.222965661723345363E+02    0.217430266008497917E+02   -0.642146350544151190E+01    1
    0.209650794621114507E+02    0.100223792003225789E+02    0.219948745460291875E+02   -0.642396350544151495E+01    1
    0.310623619406276474E+00    0.343293927272877530E+01    0.220586219727954820E+02   -0.642646350544152956E+01    1
    0.848572817732521223E+01    0.250572728194190297E+01    0.221759010963605689E+02   -0.642896350544153616E+01    1
    0.285446822668777944E+01    0.195143216260529435E+02    0.225484064893560827E+02   -0.643146350544153833E+01    1
    0.189138894878728827E+02    0.222543011816565972E+02    0.227979865024656547E+02   -0.643396350544153695E+01    1
    0.223953835968197659E+02    0.812467156895394105E+01    0.233916277403177340E+02   -0.643646350544153023E+01    1
    0.230205537967536813E+02    0.214924958375204866E+02    0.233932745879879640E+02   -0.643896350544152440E+01    1
    0.163224543999711251E+02    0.232726532028487076E+01    0.234995507427482941E+02   -0.644146350544153545E+01    1
    0.103339334696941627E+02    0.214399599915916284E+02    0.235172533985611487E+02   -0.644396350544153229E+01    1
    0.404422462458875032E+01    0.997676424427656627E+01    0.235567167504658670E+02   -0.644646350544153979E+01    1
    0.161997640249673935E+02    0.230070790338757227E+02    0.235847645610606591E+02   -0.644896350544154906E+01    1
    0.693325797745277672E+01    0.154581052864182720E+02    0.236051039374609211E+02   -0.645146350544151925E+01    1
    0.265917404664414541E+02    0.910866631537050608E+01    0.236514243979301355E+02   -0.645396350544149033E+01    1
    0.701380882163304609E+01    0.966776224030279430E+01    0.239129793268726729E+02   -0.645646350544149072E+01    1
    0.713333835731798693E+01    0.154614458891106388E+02    0.239885334091812332E+02   -0.645896350544150355E+01    1
    0.222516683972477018E+02    0.303192613500196018E+02    0.240620880943737454E+02   -0.646146350544151460E+01    1
    0.969724530610511337E+01    0.176161589686449318E+02    0.240655350379175417E+02   -0.646396350544151854E+01    1
    0.181612839088867730E+02    0.154821093143966717E+02    0.243673439458462795E+02   -0.646646350544152693E+01    1
    0.819340858892672719E+00    0.285051661577875208E+02    0.243962513255510842E+02   -0.646896350544151133E+01    1
    0.160000450443844855E+02    0.267437098009170811E+02    0.247081027358459799E+02   -0.647146350544151172E+01    1
    0.285005185255664131E+02    0.260846822930903919E+02    0.247409405091080750E+02   -0.647396350544154586E+01    1
    0.100545830596854415E+02    0.163633524399957935E+02    0.247813226470979870E+02   -0.647646350544154359E+01    1
    0.509541716709181891E+01    0.154791038954946263E+02    0.251129211930761080E+02   -0.647896350544153865E+01    1
    0.237764718904050376E+02    0.159434720126906360E+02    0.253205771378284226E+02   -0.648146350544153194E+01    1
    0.171190364667544692E+02    0.285956152227255611E+01    0.253438728124724051E+02   -0.648396350544150657E+01    1
    0.299983874732489610E+02    0.965614128721488285E+01    0.255778878192610009E+02   -0.648646350544150696E+01    1
    0.996155738639275334E+01    0.289372236811176080E+02    0.256672024916742600E+02   -0.648896350544150824E+01    1
    0.260556711061437234E+02    0.284641557656543647E+02    0.257636479388558541E+02   -0.649146350544149886E+01    1
    0.277562082772569809E+02    0.875571591162662344E+01    0.258139292350139442E+02   -0.649396350544152856E+01    1
    0.152142693779025180E+02    0.382523538486505688E+01    0.259626587019820043E+02   -0.649646350544153872E+01    1
    0.153036454802044979E+02    0.165310885203625340E+02    0.260700331149464226E+02   -0.649896350544152046E+01    1
    0.101117103617811637E+02    0.287434331467925652E+02    0.262101626048354888E+02   -0.650146350544152618E+01    1
    0.198066056362837415E+02    0.221669137116748516E+02    0.262341924797606154E+02   -0.650396350544153723E+01    1
    0.179730267159047514E+02    0.155378041271091760E+02    0.263001171058531753E+02   -0.650646350544155183E+01    1
    0.223673910689900524E+02    0.291062649184779438E+02    0.263945182445920032E+02   -0.650896350544155666E+01    1
    0.196243929867383615E+01    0.339467776218328288E+01    0.267666435842621233E+02   -0.651146350544154462E+01    1
    0.273708854859875039E+02    0.285877262321745818E+02    0.269091241022920507E+02   -0.651396350544152725E+01    1
    0.285880445631486282E+02    0.224259677132852664E+01    0.269261517012991085E+02   -0.651646350544151254E+01    1
    0.286197409654881554E+02    0.149181391804911581E+02    0.270492013716259692E+02   -0.651896350544152003E+01    1
    0.163382904296624680E+02    0.983655443048931843E+01    0.272416657461684615E+02   -0.652146350544151776E+01    1
    0.345063098474530783E+01    0.227702501518593188E+02    0.275895151428220906E+02   -0.652396350544151549E+01    1
    0.772517555919873899E+01    0.281214612368802683E+02    0.276670299222258649E+02   -0.652646350544154163E+01    1
    0.331074886460781626E+01    0.234537966348283113E+02    0.277340706802867949E+02   -0.652896350544154469E+01    1
    0.155342013694970031E+02    0.805331674485339200E+01    0.278392153269215363E+02   -0.653146350544152288E+01    1
    0.279193191958243077E+02    0.881650963752932704E+01    0.279875450940917716E+02   -0.653396350544150284E+01    1
    0.869358706816805693E+01    0.154277589819157388E+02    0.282005871625489313E+02   -0.653646350544152011E+01    1
    0.221131831883257419E+02    0.503857636287274158E+01    0.282277489228955965E+02   -0.653896350544151694E+01    1
    0.185304392317448663E+01    0.158663834859869315E+02    0.283744241383249651E+02   -0.654146350544151645E+01    1
    0.165017178066687009E+02    0.290178718971252314E+01    0.284682146222336527E+02   -0.654396350544152305E+01    1
    0.213336318286539921E+02    0.969697378850960234E+01    0.286457001335810340E+02   -0.654646350544150213E+01    1
    0.283617767793300715E+02    0.273408856004861422E+00    0.286827971549836427E+02   -0.654896350544151318E+01    1
    0.294005057279315718E+01    0.211165993881531264E+02    0.287340086575275286E+02   -0.655146350544153577E+01    1
    0.215236398419932797E+02    0.279333931699475357E+01    0.289158965322611756E+02   -0.655396350544152639E+01    1
    0.297696198550165514E+01    0.166969670458689414E+02    0.289976887870541979E+02   -0.655646350544151346E+01    1
    0.369929054378546640E+01    0.154332586176262119E+02    0.290965169656478615E+02   -0.655896350544154050E+01    1
    0.160125704319457256E+02    0.265745131431400017E+01    0.291944466730550971E+02   -0.656146350544153023E+01    1
    0.294102241853157587E+01    0.164509009479997061E+02    0.291964743602872794E+02   -0.656396350544149687E+01    1
    0.218898477945387135E+02    0.235067425659531501E+02    0.293113393739103039E+02   -0.656646350544152924E+01    1
    0.196458147887566859E+01    0.930083523426304026E+01    0.293425887674248642E+02   -0.656896350544153496E+01    1
    0.949525119532532891E+01    0.196760393784750249E+02    0.295008354221243039E+02   -0.657146350544153623E+01    1
    0.228619369625258635E+02    0.929180025220548700E+01    0.298201691769995740E+02   -0.657396350544153485E+01    1
    0.157850836277500761E+02    0.158867004922717925E+01    0.298964235161586949E+02   -0.657646350544153258E+01    1
    0.260521938083860256E+02    0.157677046291021679E+02    0.299153211728394979E+02   -0.657896350544154984E+01    1
    0.936347340728008426E+01    0.104741189405245705E+01    0.299324181969370358E+02   -0.658146350544153069E+01    1
    0.156299347286042458E+02    0.795060257473877829E+01    0.299569725446868560E+02   -0.658396350544152664E+01    1
    0.923526841628475026E+01    0.151581644799940349E+02    0.299974772075827616E+02   -0.658646350544151371E+01    1
    0.297733686703697593E+02    0.156418084739362566E+02    0.302376733780946232E+02   -0.658896350544149989E+01    1
    0.319314616758343917E+01    0.239353639872986506E+02    0.303325862756866833E+02   -0.659146350544150383E+01    1
    0.216790228080317959E+02    0.280039240785858432E+02    0.303586734292651776E+02   -0.659396350544150245E+01    1
    0.946832226745596373E+01    0.556221957997173089E+01    0.304031684411180407E+02   -0.659646350544153037E+01    1
    0.282266190653544875E+02    0.517079045160594664E+01    0.304117500746939164E+02   -0.659896350544154586E+01    1
    0.822456570114551333E+01    0.307077599608889962E+01    0.304322987175384405E+02   -0.660146350544153382E+01    1
    0.220987927557636077E+02    0.868361207346948838E+01    0.304714527849473136E+02   -0.660396350544152799E+01    1
    0.172346261885017726E+00    0.317953845471043506E+01    0.305162028509361249E+02   -0.660646350544152128E+01    1
    0.105411800415457471E+02    0.219208419962001919E+02    0.305382262966768678E+02   -0.660896350544152167E+01    1
    0.293500633762908691E+02    0.282055418098021917E+02    0.306151944436700632E+02   -0.661146350544150341E+01    1
    0.157684049572450746E+02    0.105282988723076318E+02    0.307527939050118775E+02   -0.661396350544151090E+01    1
    0.329539782151811123E+01    0.224039167394594081E+02    0.307601925499412303E+02   -0.661646350544152284E+01    1
    0.979204614271190898E+01    0.218526985698672505E+02    0.310022301408269776E+02   -0.661896350544151524E+01    1
    0.282485782849584126E+02    0.175256930508906201E+02    0.311955877650451363E+02   -0.662146350544153428E+01    1
    0.278268646457497626E+01    0.325481249486206448E+01    0.312001986897217094E+02   -0.662396350544155332E+01    1
    0.940659227398252895E+01    0.248827132209968056E+02    0.312847414387920040E+02   -0.662646350544154661E+01    1
    0.156797010950588795E+02    0.824702863270248976E+01    0.313770281653825940E+02   -0.662896350544150970E+01    1
    0.944424708314218719E+01    0.756524607783675496E+01    0.313806960302167965E+02   -0.663146350544149499E+01    1
    0.994880729461453761E+01    0.219405129778612498E+02    0.314788451942935872E+02   -0.663396350544150870E+01    1
    0.311346979731423268E+01    0.392191250168359673E+01    0.315744502356134973E+02   -0.663646350544150021E+01    1
    0.138055293578832785E+02    0.219797575693560105E+02    0.316307709321987929E+02   -0.663896350544151659E+01    1
    0.193582757825743528E+02    0.219984361073920951E+02    0.317188716722490156E+02   -0.664146350544151787E+01    1
    0.441475251570553695E+01    0.943596860528178460E+01    0.317347943836960837E+02   -0.664396350544149605E+01    1
    0.156989694816645233E+02    0.784059862531845386E+01    0.317447400676853064E+02   -0.664646350544150177E+01    1
    0.937197471682232219E+01    0.965187377962748982E+01    0.317614295531650548E+02   -0.664896350544150394E+01    1
    0.157050065349605976E+02    0.306597893556350236E+02    0.318902339005170710E+02   -0.665146350544150700E+01    1
    0.219886521112779540E+02    0.135040474550376182E+02    0.319110159736172641E+02   -0.665396350544153758E+01    1
    0.270978061961675394E+02    0.219899160724984419E+02    0.319726518623499132E+02   -0.665646350544154952E+01    1
    0.156078013632321646E+02    0.219963163976119596E+02    0.320103493790320712E+02   -0.665896350544153570E+01    1
    0.943264860047597153E+01    0.155564733024695521E+02    0.320238306970129543E+02   -0.666146350544152188E+01    1
