50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,25.0,75.0,125.0,175.0,225.0,275.0,325.0,375.0,425.0,475.0,25.0,75.0,125.0,175.0,225.0,275.0,325.0,375.0,425.0,475.0,25.0,75.0,125.0,175.0,225.0,275.0,325.0,375.0,425.0,475.0,25.0,75.0,125.0,175.0,225.0,275.0,325.0,375.0,425.0,475.0,25.0,75.0,125.0,175.0,225.0,275.0,325.0,375.0,425.0,475.0,25.0,75.0,125.0,175.0,225.0,275.0,325.0,375.0,425.0,475.0,25.0,75.0,125.0,175.0,225.0,275.0,325.0,375.0,425.0,475.0,25.0,75.0,125.0,175.0,225.0,275.0,325.0,375.0,425.0,475.0,25.0,75.0,125.0,175.0,225.0,275.0,325.0,375.0,425.0,475.0,25.0,75.0,125.0,175.0,225.0,275.0,325.0,375.0,425.0,199.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,525.0,75.14560318055801,125.21815777350547,174.87327572901563,224.83362560527758,274.94450532606,325.05984598823846,375.0771725301268,425.1090795905249,475.0285951468097,25.139889831507634,75.04583279574318,124.88069091352993,174.96735650263994,224.8607034113766,274.8973271446603,324.8839269797927,374.82882452819973,424.94174007744084,475.0192490746957,25.090673046630837,74.89532292104786,125.20625794722679,175.01892460345746,225.18677944702688,274.9164164746366,324.9737014703348,374.9282505042646,424.9546440480592,474.98652710278253,525.0,75.10585658262852,124.81739798935907,175.15381092763388,224.9507085125622,275.1810196633037,325.0270218576176,374.7969801799917,424.84008870617816,475.11239094819166,525.0,75.05803417060409,125.05106252010786,174.94476833131318,225.07002513627344,274.95932056857794,324.82117145326197,374.8465293640587,424.94759581798803,475.1702463198283,525.0,75.17283261297275,125.19935522684902,175.18154475886277,224.91141800178264,275.0160812897088,325.0347529317439,375.1597200859406,424.9698081240281,474.92242659531274,25.113709547566987,74.90139143404443,124.89008021823484,174.91770585752252,225.2144671754245,274.8982342845842,324.7917410351773,374.9055709694376,425.0208587984885,475.10250130964505,25.130773374796213,75.0399726571924,124.88546125376314,175.11686310967545,225.04837265971585,274.97592709250995,324.9270735564001,374.8037594224015,425.0996837942945,474.94501518675526,525.0,75.20532083930527,125.01991808396582,174.90896470925574,224.9255024554394,274.968254267807,325.21729339520795,374.9040060565943,424.9339092600891,474.7956269916308,525.0,74.86343265749086,125.03907106680403,175.05659885869736,224.93494938917794,274.9189664873442,324.8504692037158,375.20485244872407,425.1344110911436,399.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,524.8989689983916,75.33766354939424,125.47803746986988,174.70264126259465,224.62238930477852,274.84756997119536,325.16810910717385,375.1984635299112,425.2595498154474,475.1020043300544,25.324360288932176,75.15154845084231,124.70995485119985,174.87950644886772,224.67810174328895,274.74946864195226,324.7278385380548,374.6025192813215,424.8376255771168,475.0850496710297,25.230894766800635,74.75057557749001,125.45500813795817,175.0924894084841,225.41475077438565,274.7884242389134,324.8994816252558,374.80523746411774,424.86023479241453,474.9203195422081,524.75686468572,75.25806943139891,124.57531379438439,175.3595308464281,224.8575388487428,275.4192991902431,325.0951699339225,374.5381157796424,424.63781792357867,475.27496692718427,524.87820585118,75.17488839256106,125.15636914962735,174.83083506357679,225.18443022507657,274.870151089045,324.5879109681086,374.64081354389253,424.8484340176116,475.40013396923905,524.8557659256687,75.40208205664412,125.45567161311179,175.4119077251403,224.77844796529232,275.0773961255745,325.11190038079417,375.3625000416579,424.88788443315923,474.8022351109598,25.281659070952966,74.74663657282565,124.72095449769412,174.78908511032324,225.47168329673303,274.74658526559045,324.53441933788,374.76820415733766,425.08687284765114,475.2522765167439,25.306297169094773,75.12618940011136,124.71428235087642,175.2751438293768,225.14550572422658,274.907443544346,324.79554006362514,374.5589875474963,425.25551908673765,474.8447539576663,524.9377379066449,75.45506428577514,125.0887208603408,174.77234394859238,224.80293908282215,274.88284885204666,325.47677309811917,374.76495057899575,424.8120038985749,474.5455334726058,524.8348464392952,74.67319203825457,125.12653889900389,175.17068642874338,224.82108482278554,274.79492420436446,324.6530894292683,375.4506345687621,425.32428129587373,599.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,524.7579379967832,75.56972391823047,125.77791716623429,174.49200679617368,224.37115300427945,274.7106346163307,325.31637222610925,375.3597545296955,425.4500200403698,475.21541351329904,25.54883074635672,75.29726410594144,124.49921878886978,174.7516563950955,224.45550007520131,274.5616101392442,324.5317500963169,374.33621403444334,424.69351107679273,475.1908502673637,25.411116486970435,74.56582823393215,125.74375832868955,175.20605421351075,225.68272210174445,274.6204320031902,324.7852617801768,374.64222442397084,424.72582553676983,474.8141119816337,524.47372937144,75.45028228016929,124.29322959940971,175.60525076522234,224.7243691849234,275.6975787171826,325.2033180102273,374.2392513792931,424.39554714097915,475.4775429061769,524.7164117023601,75.33174261451802,125.30167577914685,174.6769017958404,225.33883531387968,274.7409816095121,324.3146504829552,374.39509772372634,424.7092722172352,475.6700216186498,524.6715318513374,75.67133150031547,125.75198799937455,175.68227069141784,224.605477928802,275.17871096144023,325.22904782984443,375.6052799973752,424.76596074229036,474.6420436266069,25.489608594338943,74.55188171160687,124.5118287771534,174.62046436312397,225.76889941804157,274.5549362465967,324.2370976405827,374.59083734523773,425.1928868968137,475.4420517238428,25.52182096339333,75.25240614303031,124.5031034479897,175.47342454907815,225.2826387887373,274.798959996182,324.6240065708502,374.27421567259114,425.45135437918077,474.7044927285773,524.8354758132898,75.74480773224501,125.19752363671579,174.595723187929,224.64037571020486,274.7574434362863,325.7762528010304,374.58589510139717,424.6500985370607,474.25543995358083,524.6296928785905,74.44295141901827,125.25400673120376,175.32477399878942,224.6672202563931,274.63088192138474,324.4157096548207,375.73641668880015,425.5541515006039,799.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,524.5769069951748,75.84178428706669,126.11779686259871,174.24137232975272,224.07991670378038,274.5336992614661,325.5046353450447,375.5610455294799,425.68049026529224,475.3688226965437,25.813301203781265,75.48297976104057,124.2484827265397,174.58380634132328,224.19289840711366,274.33375163653614,324.295661654579,374.02990878756515,424.50939657646865,475.33665086369774,25.631338207140235,74.3410808903743,126.07250851942094,175.3596190185374,225.99069342910323,274.41243976746705,324.63104193509787,374.43921138382393,424.55141628112517,474.66790442105923,524.15059405716,75.68249512893968,123.97114540443503,175.89097068401657,224.55119952110402,276.01585824412206,325.3514660865321,373.9003869789438,424.1132763583796,475.72011888516954,524.5146175535401,75.52859683647499,125.48698240866634,174.482968528104,225.5332404026828,274.5718121299792,324.00138999780177,374.1093819035601,424.53011041685875,475.9799092680605,524.447297777006,75.98058094398684,126.08830438563731,175.9926336576954,224.3925078923117,275.32002579730596,325.3861952788947,375.88805995309247,424.60403705142147,474.44185214225394,25.73755811772492,74.31712685038809,124.26270305661266,174.4118436159247,226.1061155393501,274.323287227603,323.8997759432854,374.3734705331378,425.3389009459763,475.6718269309416,25.77734475769189,75.41862288594928,124.25192454510298,175.7117052687795,225.45977185324801,274.6504764480181,324.41247307807527,373.94944379768594,425.6871896716239,474.52423149948834,524.6932137199346,76.07455117871487,125.34632641309076,174.37910242726562,224.4378123375876,274.59203802052593,326.1157325039416,374.36683962379857,424.4481931755465,473.9253464345559,524.3845393178857,74.17271079978198,125.42147456340362,175.51886156883546,224.4733556900007,274.426839638405,324.13832988037313,376.0621988088382,425.824021705334,999.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,524.3558759935664,76.15384465590292,126.49767655896312,173.95073786333174,223.74868040328133,274.31676390660147,325.73289846398006,375.80233652926427,425.9509604902147,475.5622318797884,26.117771661205808,75.70869541613969,123.95774666420964,174.37595628755105,223.890296739026,274.06589313382807,324.0195732128411,373.68360354068693,424.2852820761446,475.52245146003173,25.891559927310034,74.07633354681644,126.44125871015233,175.553183823564,226.338664756462,274.16444753174386,324.4368220900189,374.19619834367705,424.3370070254805,474.4816968604848,523.78745874288,75.95470797771007,123.60906120946035,176.2166906028108,224.33802985728465,276.3741377710615,325.539614162837,373.5215225785945,423.7910055757801,476.00269486416215,524.2728234047202,75.76545105843195,125.71228903818583,174.2490352603676,225.76764549148592,274.3626426504463,323.6481295126484,373.78366608339394,424.31094861648234,476.32979691747124,524.1830637026748,76.32983038765819,126.46462077190007,176.34299662397294,224.1395378558214,275.5013406331717,325.58334272794497,376.21083990880976,424.4021133605526,474.201660657901,26.025507641110895,74.04237198916931,123.97357733607194,174.16322286872546,226.48333166065865,274.05163820860923,323.5224542459881,374.11610372103786,425.5249149951389,475.9416021380405,26.072868551990446,75.62483962886823,123.96074564221625,175.98998598848084,225.67690491775875,274.4619928998541,324.1609395853003,373.58467192278073,425.9630249640671,474.30397027039936,524.5109516265795,76.44429462518474,125.53512918946575,174.12248166660225,224.19524896497032,274.38663260476557,326.49521220685284,374.1077841462,424.20628781403235,473.5552529155309,524.0993857571809,73.86247018054569,125.62894239560349,175.7529491388815,224.23949112360827,274.1827973554253,323.8209501059256,376.42798092887625,426.13389191006416,1199.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,524.094844991958,76.50590502473914,126.91755625532754,173.62010339691076,223.37744410278225,274.0598285517368,326.0011615829155,376.0836275290486,426.2614307151371,475.79564106303303,26.46224211863035,75.97441107123882,123.62701060187956,174.12810623377882,223.54769507093837,273.75803463112004,323.7034847711032,373.29729829380875,424.0211675758205,475.74825205636574,26.191781647479832,73.77158620325858,126.85000890088371,175.78674862859066,226.7266360838208,273.87645529602065,324.2026022449399,373.91318530353016,424.0825977698358,474.2554892999104,523.3843234285999,76.26692082648046,123.20697701448567,176.58241052160503,224.08486019346526,276.77241729800096,325.7677622391418,373.1026581782452,423.4287347931806,476.3252708431548,523.9910292559002,76.04230528038892,125.97759566770533,173.9751019926312,226.04205058028904,274.1134731709134,323.254869027495,373.41795026322774,424.0517868161059,476.719684566882,523.8788296283434,76.71907983132955,126.88093715816284,176.73335959025047,223.84656781933109,275.7226554690374,325.82049017699524,376.5736198645271,424.16018966968375,473.9214691735481,26.35345716449687,73.72761712795052,123.64445161553121,173.87460212152618,226.9005477819672,273.7399891896155,323.1051325486908,373.8187369089379,425.7509290443015,476.25137734513936,26.408392346289006,75.87105637178719,123.62956673932953,176.3082667081822,225.93403798226947,274.2335093516902,323.86940609252537,373.17990004787555,426.2788602565102,474.0437090413104,524.2886895332244,76.8540380716546,125.76393196584073,173.82586090593887,223.91268559235306,274.14122718900524,326.91469190976403,373.8087286686014,423.92438245251816,473.1451593965059,523.7742321964762,73.5122295613094,125.87641022780335,176.0270367089275,223.96562655721587,273.89875507244557,323.463570331478,376.8337630489143,426.48376211479433,1399.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,523.7938139903496,76.89796539357536,127.37743595169195,173.2494689304898,222.96620780228318,273.7628931968722,326.3094247018509,376.404918528833,426.61190094005957,476.0690502462777,26.846712576054895,76.28012672633795,123.25627453954948,173.8402561800066,223.16509340285074,273.410176128412,323.3473963293653,372.87099304693055,423.71705307549644,476.0140526526998,26.532003367649633,73.42683885970072,127.2987590916151,176.0603134336173,227.1546074111796,273.5484630602975,323.92838239986094,373.59017226338324,423.7881885141911,473.989281739336,522.94118811432,76.61913367525085,122.76489281951099,176.98813044039926,223.79169052964588,277.21069682494044,326.03591031544664,372.6437937778959,423.02646401058104,476.6878468221474,523.6692351070802,76.35915950234588,126.28290229722482,173.66116872489482,226.35645566909216,273.82430369138046,322.82160854234155,373.0122344430615,423.75262501572945,477.1495722162927,523.5345955540121,77.14832927500092,127.33725354442561,177.16372255652803,223.51359778284078,275.98397030490315,326.09763762604547,376.97639982024435,423.87826597881485,473.6012776891951,26.721406687882848,73.37286226673174,123.27532589499049,173.5459813743269,227.35776390327572,273.3883401706218,322.6478108513935,373.48137009683796,426.0169430934641,476.6011525522382,26.783916140587564,76.15727311470614,123.25838783644281,176.66654742788356,226.2311710467802,273.96502580352626,323.5378725997504,372.73512817297035,426.63469554895335,473.74344781222146,524.0264274398694,77.30378151812447,126.03273474221571,173.4892401452755,223.59012221973578,273.8558217732449,327.37417161267524,373.4696731910028,423.60247709100395,472.69506587748094,523.4090786357714,73.1219889420731,126.16387806000321,176.34112427897355,223.65176199082345,273.5747127894658,323.06619055703044,377.2795451689524,426.87363231952446,1599.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,523.4527829887412,77.3300257624116,127.87731564805637,172.83883446406884,222.51497150178412,273.42595784200756,326.6576878207863,376.7662095286173,427.00237116498204,476.3824594295224,27.27118303347944,76.62584238143708,122.8455384772194,173.5124061262344,222.7424917347631,273.0223176257039,322.9513078876274,372.40468780005233,423.3729385751724,476.31985324903377,26.912225087819433,73.04209151614286,127.78750928234648,176.37387823864393,227.62257873853838,273.1804708245743,323.61416255478196,373.22715922323636,423.45377925854643,473.68307417876156,522.4580528000399,77.01134652402123,122.28280862453632,177.43385035919349,223.4585208658265,277.6889763518799,326.3440583917515,372.1449293775466,422.58419322798153,477.09042280114,523.3074409582603,76.71601372430284,126.62820892674432,173.30723545715844,226.71086075789526,273.4951342118475,322.34834805718816,372.56651862289533,423.41346321535303,477.61945986570345,523.1503614796808,77.61757871867228,127.83356993068837,177.63408552280558,223.14062774635048,276.2852851407689,326.4147850750957,377.41917977596165,423.556342287946,473.2410862048422,27.129356211268824,72.97810740551296,122.86620017444976,173.17736062712765,227.85498002458428,272.99669115162806,322.1504891540962,373.10400328473804,426.32295714262665,476.99092775933707,27.199439934886122,76.4834898576251,122.84720893355609,177.0648281475849,226.56830411129093,273.6565422553623,323.16633910697544,372.2503562980651,427.0305308413965,473.4031865831325,523.7241653465143,77.79352496459433,126.3415375185907,173.11261938461212,223.2275588471185,273.5304163574845,327.87365131558647,373.09061771340424,423.2405717294898,472.20497235845596,523.0039250750666,72.6917483228368,126.49134589220307,176.69521184901959,223.29789742443103,273.2106705064861,322.6288107825829,377.7653272889904,427.3035025242546,1799.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,523.0717519871328,77.80208613124782,128.4171953444208,172.38819999764786,222.02373520128506,273.0490224871429,327.0459509397217,377.16750052840166,427.43284138990447,476.73586861276704,27.73565349090398,77.01155803653621,122.39480241488933,173.14455607246217,222.27989006667545,272.5944591229959,322.5152194458895,371.89838255317414,422.9888240748483,476.6656538453678,27.332446807989232,72.617344172585,128.31625947307788,176.72744304367058,228.13055006589715,272.7724785888511,323.25994270970295,372.82414618308945,423.0793700029018,473.3368666181871,521.9349174857599,77.44355937279163,121.76072442956163,177.9195702779877,223.08535120200713,278.20725587881935,326.6922064680563,371.6060649771973,422.101922445382,477.53299878013263,522.9056468094403,77.1128679462598,127.01351555626381,172.91330218942204,227.1052658466984,273.1259647323146,321.83508757203475,372.0808028027291,423.0343014149766,478.1293475151142,522.7261274053494,78.12682816234364,128.36988631695115,178.14444848908312,222.72765770986018,276.6265999766346,326.771932524146,377.90195973167897,423.1944185970771,472.84089472048925,27.5773057346548,72.54335254429418,122.41707445390904,172.7687398799284,228.39219614589283,272.56504213263435,321.61316745679886,372.6866364726381,426.66897119178924,477.4207029664359,27.65496372918468,76.84970660054407,122.39603003066937,177.50310886728624,226.94543717580166,273.30805870719837,322.7548056142005,371.72558442315994,427.46636613383964,473.02292535404354,523.3819032531592,78.32326841106419,126.69034029496568,172.69599862394875,222.82499547450124,273.1650109417242,328.41313101849767,372.67156223580565,422.8386663679756,471.67487883943096,522.5587715143619,72.22150770360051,126.85881372440294,177.0892994190656,222.90403285803862,272.8066282235064,322.1514310081353,378.2911094090285,427.7733727289848,1999.0
